|name          |ra      |dec     |maj_axis|mag    |cat_num  |cdec     |cra     |
|MCG+06-25-005 |11 07 00|+35 32.8|    0.00|   15.0|         |+353246.1|110700.0|
|MCG+06-25-006 |11 08 00|+36 51.8|    8.00|   14.0|         |+365145.0|110800.3|
|MCG+06-25-007 |11 08 03|+35 26.8|   11.00|   14.0|         |+352645.0|110802.7|
|MCG+06-25-008 |11 08 32|+33 36.7|    7.00|   15.0|         |+333644.5|110831.9|
|MCG+06-25-009 |11 08 45|+36 08.8|    0.00|   15.0|         |+360844.3|110844.8|
|MCG+06-25-010 |11 08 44|+35 03.7|    6.00|   16.0|         |+350344.3|110844.4|
|MCG+06-25-011 |11 09 21|+36 00.7|    8.00|   14.0|NGC 3540 |+360043.7|110920.7|
|MCG+06-25-012 |11 09 50|+35 24.7|    5.00|   15.0|         |+352443.2|110950.3|
|MCG+06-25-013 |11 09 57|+36 56.7|    7.00|   15.0|NGC 3542 |+365643.1|110956.9|
|MCG+06-25-014 |11 09 57|+36 59.7|    6.00|   15.0|         |+365943.1|110956.9|
|MCG+06-25-015 |11 10 00|+37 07.7|    7.00|   15.0|         |+370743.1|111000.0|
|MCG+06-25-016 |11 10 18|+36 57.7|    0.00|   16.0|NGC 3545A|+365742.8|111017.9|
|MCG+06-25-017 |11 10 18|+36 57.7|    0.00|   16.0|NGC 3545B|+365742.8|111017.9|
|MCG+06-25-018 |11 11 20|+35 22.7|    7.00|   15.0|         |+352241.8|111120.0|
|MCG+06-25-019 |11 11 44|+36 43.7|    9.50|   15.0|         |+364341.4|111144.4|
|MCG+06-25-020 |11 12 11|+35 26.7|    0.00|   14.0|NGC 3569 |+352641.0|111210.9|
|MCG+06-25-021 |11 13 32|+37 32.6|    7.00|   15.0|         |+373239.7|111332.4|
|MCG+06-25-022 |11 13 35|+35 52.7|    4.00|   15.0|         |+355239.7|111334.7|
|MCG+06-25-023 |11 13 55|+34 16.7|    0.00|   16.0|         |+341639.4|111355.1|
|MCG+06-25-024 |11 13 55|+34 02.6|    0.00|   16.0|         |+340239.4|111355.0|
|MCG+06-25-025 |11 14 19|+34 08.6|    4.50|   15.0|         |+340839.0|111419.0|
|MCG+06-25-026 |11 14 55|+35 30.7|   15.00|   14.0|         |+353038.5|111455.3|
|MCG+06-25-027 |11 14 55|+35 29.6|    4.00|   16.0|         |+352938.5|111455.3|
|MCG+06-25-028 |11 15 01|+33 48.7|    8.00|   14.0|         |+334838.4|111500.7|
|MCG+06-25-029 |11 15 11|+36 31.6|    6.00|   15.0|         |+363138.3|111510.6|
|MCG+06-25-030 |11 15 25|+35 30.7|   11.00|   14.0|         |+353038.0|111525.2|
|MCG+06-25-031 |11 15 37|+36 30.7|    0.00|   15.0|         |+363037.9|111537.5|
|MCG+06-25-032 |11 16 37|+35 17.6|    7.00|   15.0|         |+351737.0|111636.9|
|MCG+06-25-033 |11 16 58|+35 14.6|    3.00|   16.0|         |+351436.7|111657.8|
|MCG+06-25-034 |11 16 58|+35 14.6|    3.00|   16.0|         |+351436.7|111657.8|
|MCG+06-25-035 |11 17 04|+36 08.6|    6.00|   15.0|         |+360836.6|111704.1|
|MCG+06-25-036 |11 17 03|+32 29.6|    5.00|   15.0|         |+322936.6|111702.9|
|MCG+06-25-037 |11 17 03|+32 34.6|    0.00|   15.0|         |+323436.6|111702.9|
|MCG+06-25-038 |11 17 37|+36 03.6|   11.00|   14.0|         |+360336.2|111737.0|
|MCG+06-25-039 |11 17 44|+38 03.6|   15.30|   14.0|         |+380336.1|111743.6|
|MCG+06-25-040 |11 17 54|+33 38.6|    7.00|   16.0|         |+333835.9|111754.1|
|MCG+06-25-041 |11 18 34|+37 56.6|    8.00|   15.0|         |+375635.4|111834.4|
|MCG+06-25-042 |11 18 55|+36 40.6|    5.00|   15.0|         |+364035.1|111854.9|
|MCG+06-25-043 |11 19 18|+34 07.6|    6.00|   15.0|         |+340734.8|111918.0|
|MCG+06-25-044 |11 20 03|+36 05.6|   12.00|   14.0|         |+360534.2|112003.5|
|MCG+06-25-045 |11 20 21|+34 05.6|    8.00|   15.0|         |+340534.0|112020.8|
|MCG+06-25-046 |11 20 24|+35 03.5|    4.50|   16.0|         |+350333.9|112024.1|
|MCG+06-25-047 |11 20 47|+32 16.6|    7.00|   15.0|         |+321633.6|112047.2|
|MCG+06-25-048 |11 21 06|+34 19.6|    9.00|   15.0|IC 2735  |+341933.4|112105.7|
|MCG+06-25-049 |11 21 21|+34 19.6|    5.00|   15.0|IC 2738  |+341933.2|112120.6|
|MCG+06-25-050 |11 21 24|+33 42.5|    7.00|   15.0|         |+334233.2|112123.5|
|MCG+06-25-051 |11 21 30|+33 57.5|    5.00|   15.0|         |+335733.1|112129.5|
|MCG+06-25-052 |11 21 42|+34 21.5|    4.00|   15.0|IC 2744  |+342132.9|112141.6|
|MCG+06-25-053 |11 22 00|+34 56.5|   13.00|   15.0|         |+345632.7|112159.7|
|MCG+06-25-054 |11 22 06|+34 18.5|    5.00|   15.0|IC 2751  |+341832.6|112205.5|
|MCG+06-25-055 |11 22 42|+37 45.5|   15.00|   13.0|NGC 3652 |+374532.2|112242.4|
|MCG+06-25-056 |11 22 53|+34 19.6|    9.00|   15.0|         |+341932.1|112253.3|
|MCG+06-25-057 |11 22 59|+34 05.5|    0.00|   14.0|         |+340532.0|112259.3|
|MCG+06-25-058 |11 23 05|+34 29.5|   15.00|   14.0|         |+342931.9|112305.4|
|MCG+06-25-059 |11 23 11|+34 28.6|    7.50|   15.0|         |+342831.8|112311.3|
|MCG+06-25-060 |11 23 12|+35 40.6|    7.00|   16.0|         |+354031.8|112311.7|
|MCG+06-25-061 |11 23 26|+33 49.5|    4.00|   15.0|         |+334931.7|112326.1|
|MCG+06-25-062 |11 24 11|+34 01.5|    6.00|   15.0|         |+340131.1|112411.0|
|MCG+06-25-063 |11 25 10|+32 14.5|    5.00|   15.0|         |+321430.4|112510.3|
|MCG+06-25-064 |11 25 13|+32 19.5|    4.00|   16.0|         |+321930.4|112513.4|
|MCG+06-25-065 |11 25 28|+32 13.5|    4.00|   15.0|         |+321330.2|112528.3|
|MCG+06-25-066 |11 25 33|+38 03.5|   11.00|   14.0|         |+380330.2|112532.9|
|MCG+06-25-067 |11 25 34|+32 18.5|    8.00|   15.0|         |+321830.2|112534.3|
|MCG+06-25-068 |11 25 50|+33 38.5|    5.00|   15.0|         |+333830.0|112549.6|
|MCG+06-25-069 |11 26 23|+35 19.5|    0.00|   16.0|         |+351929.6|112622.9|
|MCG+06-25-070 |11 26 29|+35 18.5|    5.00|   15.0|         |+351829.6|112628.9|
|MCG+06-25-071 |11 26 41|+35 24.5|    7.50|   15.0|         |+352429.4|112640.9|
|MCG+06-25-072 |11 26 50|+35 13.5|    7.00|   15.0|         |+351329.3|112649.8|
|MCG+06-25-073 |11 26 55|+33 05.5|    7.00|   14.0|         |+330529.3|112655.2|
|MCG+06-25-074 |11 27 35|+36 03.5|    8.00|   15.0|         |+360328.8|112734.9|
|MCG+06-25-075 |11 27 35|+36 03.5|    5.00|   16.0|         |+360328.8|112734.9|
|MCG+06-25-076 |11 28 55|+35 23.5|    5.00|   15.0|NGC 3694 |+352328.0|112855.4|
|MCG+06-25-077 |11 29 22|+34 51.5|   13.00|   15.0|         |+345127.7|112922.2|
|MCG+06-25-078 |11 29 22|+35 33.5|    8.00|   15.0|         |+353327.7|112922.4|
|MCG+06-25-079 |11 29 40|+35 29.5|   10.00|   15.0|         |+352927.5|112940.3|
|MCG+06-25-079A|11 31 10|+35 34.4|    7.00|   15.0|         |+353426.7|113110.0|
|MCG+06-25-080 |11 31 10|+34 11.5|   11.00|   15.0|         |+341126.7|113109.7|
|MCG+06-25-081 |11 31 46|+34 18.4|   11.00|   15.0|         |+341826.3|113145.6|
|MCG+06-25-082 |11 32 04|+36 40.4|   15.00|   14.0|         |+364026.1|113204.1|
|MCG+06-25-083 |11 32 34|+35 18.4|   14.00|   13.0|         |+351825.9|113233.6|
|MCG+06-25-084 |11 33 15|+32 33.4|    5.00|   16.0|         |+323325.5|113314.9|
|MCG+06-25-085 |11 33 24|+32 35.4|   13.00|   15.0|         |+323525.4|113323.9|
|MCG+06-25-086 |11 33 30|+34 18.4|   10.00|   14.0|IC 2928  |+341825.4|113330.2|
|MCG+06-26-001 |11 33 51|+32 38.4|    9.00|   14.0|         |+323825.2|113350.8|
|MCG+06-26-002 |11 34 10|+36 40.4|   15.00|   15.0|         |+364025.0|113409.6|
|MCG+06-26-003 |11 34 12|+33 17.4|    5.00|   15.0|         |+331725.0|113411.9|
|MCG+06-26-004 |11 34 15|+34 18.4|   11.00|   14.0|IC 2933  |+341825.0|113415.1|
|MCG+06-26-005 |11 34 30|+33 10.4|    4.00|   15.0|         |+331024.8|113429.8|
|MCG+06-26-006 |11 35 27|+33 18.4|    9.00|   15.0|         |+331824.4|113526.7|
|MCG+06-26-007 |11 35 51|+35 20.4|    0.00|   14.0|         |+352024.2|113551.0|
|MCG+06-26-008 |11 36 33|+36 25.4|   32.00|   13.0|NGC 3755 |+362523.8|113633.0|
|MCG+06-26-009 |11 38 02|+35 11.4|   20.00|   14.0|         |+351123.1|113802.5|
|MCG+06-26-010 |11 38 32|+33 51.4|    5.00|   15.0|         |+335122.9|113832.2|
|MCG+06-26-011 |11 38 44|+33 48.4|   19.00|   13.0|         |+334822.8|113844.1|
|MCG+06-26-012 |11 39 14|+33 56.4|    5.00|   15.0|         |+335622.6|113914.0|
|MCG+06-26-013 |11 39 44|+37 00.4|    8.00|   15.0|         |+370022.4|113944.4|
|MCG+06-26-014 |11 40 32|+36 07.4|    6.00|   15.0|         |+360722.1|114032.1|
|MCG+06-26-015 |11 40 32|+36 41.3|    5.50|   14.0|         |+364122.1|114032.2|
|MCG+06-26-016 |11 40 50|+35 12.4|    5.00|   15.0|         |+351222.0|114049.9|
|MCG+06-26-017 |11 40 53|+33 41.3|    8.00|   14.0|         |+334122.0|114052.7|
|MCG+06-26-018 |11 41 20|+35 43.4|    7.00|   15.0|         |+354321.8|114119.9|
|MCG+06-26-019 |11 41 20|+36 33.4|   19.00|   12.0|NGC 3813 |+363321.8|114120.0|
|MCG+06-26-020 |11 42 01|+32 32.3|    5.00|   15.0|         |+323221.5|114201.3|
|MCG+06-26-021 |11 42 17|+36 05.3|    7.00|   16.0|         |+360521.4|114216.7|
|MCG+06-26-022 |11 42 26|+35 49.4|    6.00|   15.0|         |+354921.4|114225.7|
|MCG+06-26-023 |11 44 13|+33 30.4|    0.00|   14.0|NGC 3847 |+333020.8|114413.0|
|MCG+06-26-024 |11 44 13|+33 21.4|    2.50|   15.0|IC 2952  |+332120.8|114413.0|
|MCG+06-26-025 |11 44 19|+33 21.4|   12.00|   14.0|IC 2953  |+332120.7|114419.0|
|MCG+06-26-026 |11 44 25|+32 41.3|    4.00|   15.0|         |+324120.7|114424.9|
|MCG+06-26-027 |11 44 37|+35 58.3|   16.00|   14.0|         |+355820.6|114437.2|
|MCG+06-26-028 |11 44 43|+33 19.3|    5.00|   15.0|NGC 3855 |+331920.6|114442.9|
|MCG+06-26-029 |11 44 52|+33 48.4|    4.00|   16.0|         |+334820.6|114451.9|
|MCG+06-26-030 |11 45 43|+33 09.4|    4.50|   16.0|IC 2958  |+330920.3|114542.7|
|MCG+06-26-031 |11 46 12|+33 06.4|   10.00|   15.0|IC 2959  |+330620.2|114612.6|
|MCG+06-26-032 |11 46 16|+33 12.4|    4.00|   15.0|NGC 3878 |+331220.1|114615.6|
|MCG+06-26-033 |11 46 18|+33 09.4|    5.00|   15.0|NGC 3880 |+330920.1|114618.6|
|MCG+06-26-034 |11 46 30|+33 06.4|    5.00|   15.0|NGC 3881 |+330620.1|114630.5|
|MCG+06-26-035 |11 46 46|+35 00.4|    5.00|   14.0|         |+350020.0|114645.7|
|MCG+06-26-036 |11 46 49|+34 56.3|    6.00|   16.0|         |+345620.0|114648.7|
|MCG+06-26-037 |11 47 42|+32 19.3|    4.50|   16.0|         |+321919.7|114742.2|
|MCG+06-26-038 |11 48 04|+37 27.3|    0.00|   15.0|         |+372719.7|114803.7|
|MCG+06-26-039 |11 48 07|+37 28.3|    5.00|   16.0|         |+372819.6|114806.6|
|MCG+06-26-040 |11 48 33|+32 38.3|    7.00|   15.0|         |+323819.5|114833.1|
|MCG+06-26-041 |11 49 00|+35 01.3|   18.00|   13.0|NGC 3897 |+350119.4|114900.2|
|MCG+06-26-042 |11 51 24|+35 27.3|   11.00|   14.0|         |+352718.9|115123.8|
|MCG+06-26-043 |11 51 24|+35 13.3|    3.00|   16.0|         |+351318.9|115123.7|
|MCG+06-26-044 |11 51 33|+36 35.3|    7.00|   15.0|         |+363518.9|115132.8|
|MCG+06-26-045 |11 51 48|+38 01.3|   32.00|   12.0|NGC 3930 |+380118.8|115147.9|
|MCG+06-26-046 |11 51 51|+36 36.3|    8.00|   15.0|         |+363618.8|115150.7|
|MCG+06-26-047 |11 51 51|+35 09.3|    4.00|   16.0|         |+350918.8|115150.6|
|MCG+06-26-048 |11 52 12|+34 48.3|    7.00|   17.0|         |+344818.8|115211.5|
|MCG+06-26-049 |11 52 20|+32 23.3|   11.00|   14.0|NGC 3935 |+322318.7|115220.4|
|MCG+06-26-050 |11 52 36|+37 48.3|    4.00|   15.0|         |+374818.7|115235.7|
|MCG+06-26-051 |11 52 54|+37 00.3|    0.00|   11.0|NGC 3941 |+370018.7|115253.5|
|MCG+06-26-052 |11 53 50|+33 21.3|   13.00|   14.0|IC 2973  |+332118.5|115350.1|
|MCG+06-26-053 |11 54 14|+32 51.3|    8.00|   16.0|         |+325118.5|115414.0|
|MCG+06-26-054 |11 55 14|+33 08.3|    5.00|   15.0|         |+330818.3|115513.8|
|MCG+06-26-055 |11 55 17|+33 07.3|    9.00|   15.0|         |+330718.3|115516.8|
|MCG+06-26-056 |11 55 29|+37 24.3|    4.50|   15.0|         |+372418.3|115529.0|
|MCG+06-26-057 |11 57 17|+34 09.3|    6.00|   16.0|         |+340918.1|115716.5|
|MCG+06-26-058 |11 57 19|+36 24.3|   10.00|   14.0|         |+362418.1|115719.5|
|MCG+06-26-059 |11 57 28|+32 15.3|    7.00|   13.0|NGC 3994 |+321518.1|115728.4|
|MCG+06-26-060 |11 57 22|+32 20.3|   11.00|   14.0|NGC 3991 |+322018.1|115722.4|
|MCG+06-26-061 |11 57 40|+32 17.3|   25.00|   12.0|NGC 3995 |+321718.1|115740.4|
|MCG+06-26-062 |11 57 55|+36 23.3|   11.00|   15.0|         |+362318.1|115755.4|
|MCG+06-26-063 |11 58 28|+38 04.3|   40.00|   14.0|         |+380418.1|115828.3|
|MCG+06-26-064 |11 59 10|+37 48.3|   45.00|   14.0|NGC 4025 |+374818.0|115910.2|
|MCG+06-26-065 |11 59 16|+34 35.3|    6.00|   15.0|         |+343518.0|115916.1|
|MCG+06-26-066 |11 59 16|+34 36.3|    3.00|   15.0|         |+343618.0|115916.1|
|MCG+06-26-067 |11 59 25|+34 53.3|   10.00|   15.0|         |+345318.0|115925.1|
|MCG+06-26-068 |12 01 28|+33 20.3|   15.00|   16.0|         |+332018.0|120127.7|
|MCG+06-27-001 |12 05 33|+33 05.3|   12.00|   14.0|         |+330518.2|120532.9|
|MCG+06-27-002 |12 05 45|+36 45.3|    4.50|   15.0|         |+364518.2|120544.7|
|MCG+06-27-003 |12 05 57|+32 49.3|   11.00|   17.0|         |+324918.2|120556.8|
|MCG+06-27-004 |12 06 06|+36 52.3|    8.00|   14.0|NGC 4097 |+365218.2|120605.6|
|MCG+06-27-005 |12 06 09|+32 54.3|    5.00|   16.0|         |+325418.2|120608.8|
|MCG+06-27-006 |12 06 09|+32 54.3|    2.30|   16.0|         |+325418.2|120608.8|
|MCG+06-27-007 |12 06 15|+33 30.3|    7.00|   15.0|IC 3001  |+333018.2|120614.7|
|MCG+06-27-008 |12 06 24|+37 01.3|   10.00|   15.0|         |+370118.2|120623.6|
|MCG+06-27-009 |12 06 30|+32 50.3|    4.00|   16.0|         |+325018.2|120629.7|
|MCG+06-27-010 |12 07 09|+33 22.3|    4.50|   15.0|IC 3002  |+332218.3|120708.6|
|MCG+06-27-011 |12 07 12|+32 59.3|    6.50|   14.0|NGC 4122:|+325918.3|120711.6|
|MCG+06-27-012 |12 07 23|+36 39.3|    8.00|   14.0|         |+363918.3|120723.4|
|MCG+06-27-013 |12 07 32|+32 48.3|    4.00|   15.0|IC 3003  |+324818.4|120732.5|
|MCG+06-27-014 |12 08 47|+36 48.3|   40.00|   14.0|         |+364818.5|120847.0|
|MCG+06-27-015 |12 09 08|+36 58.3|    7.50|   17.0|         |+365818.6|120908.0|
|MCG+06-27-016 |12 09 44|+36 28.3|    6.00|   15.0|         |+362818.7|120943.9|
|MCG+06-27-017 |12 09 53|+36 27.3|    8.00|   15.0|         |+362718.7|120952.8|
|MCG+06-27-018 |12 10 08|+35 53.3|   11.00|   14.0|NGC 4148 |+355318.7|121007.8|
|MCG+06-27-019 |12 10 32|+34 57.3|    8.00|   16.0|         |+345718.8|121031.8|
|MCG+06-27-020 |12 10 50|+36 38.3|    6.00|   14.0|         |+363818.9|121049.6|
|MCG+06-27-021 |12 10 55|+37 01.3|    4.00|   16.0|         |+370118.9|121055.6|
|MCG+06-27-022 |12 11 14|+32 35.3|    5.00|   15.0|         |+323518.9|121113.8|
|MCG+06-27-023 |12 11 19|+35 51.3|    8.00|   14.0|         |+355118.9|121119.6|
|MCG+06-27-024 |12 11 19|+35 51.3|    8.00|   16.0|         |+355118.9|121119.6|
|MCG+06-27-025 |12 12 02|+32 43.3|    6.00|   15.0|         |+324319.1|121201.7|
|MCG+06-27-026 |12 12 07|+36 11.3|   17.00|   13.0|NGC 4163 |+361119.1|121207.4|
|MCG+06-27-027 |12 12 13|+37 02.3|    0.00|   16.0|         |+370219.1|121213.3|
|MCG+06-27-028 |12 12 31|+34 42.3|    5.00|   15.0|         |+344219.2|121231.4|
|MCG+06-27-029 |12 12 31|+34 41.3|   11.00|   15.0|         |+344119.2|121231.4|
|MCG+06-27-030 |12 13 40|+36 39.3|   15.00|   12.0|NGC 4190 |+363919.5|121340.0|
|MCG+06-27-031 |12 14 01|+34 31.3|    7.00|   15.0|         |+343119.5|121401.1|
|MCG+06-27-032 |12 14 01|+35 02.3|    7.00|   15.0|         |+350219.5|121401.1|
|MCG+06-27-033 |12 14 07|+32 24.3|    5.00|   15.0|         |+322419.6|121407.3|
|MCG+06-27-034 |12 14 13|+34 37.3|    5.00|   15.0|         |+343719.6|121413.1|
|MCG+06-27-035 |12 14 13|+32 26.3|    3.00|   16.0|         |+322619.6|121413.3|
|MCG+06-27-036 |12 14 16|+32 23.3|    7.00|   15.0|         |+322319.6|121416.3|
|MCG+06-27-037 |12 14 46|+33 00.3|    4.50|   16.0|         |+330019.7|121446.1|
|MCG+06-27-038 |12 14 58|+35 58.3|    1.50|   16.0|         |+355819.8|121457.8|
|MCG+06-27-039 |12 14 58|+35 58.3|   11.00|   14.0|         |+355819.8|121457.8|
|MCG+06-27-040 |12 14 58|+33 11.3|    0.00|   11.0|NGC 4203 |+331119.8|121458.1|
|MCG+06-27-041 |12 15 07|+34 36.3|    0.00|   15.0|         |+343619.8|121506.9|
|MCG+06-27-042 |12 15 36|+36 19.3|   75.00|    9.0|NGC 4214 |+361919.9|121536.6|
|MCG+06-27-043 |12 16 28|+33 31.3|   15.00|   14.0|NGC 4227 |+333120.2|121627.7|
|MCG+06-27-044 |12 16 31|+33 33.4|   10.00|   14.0|NGC 4229 |+333320.2|121630.7|
|MCG+06-27-045 |12 17 18|+37 49.3|  160.00|    9.0|NGC 4244 |+374920.4|121718.0|
|MCG+06-27-046 |12 19 54|+35 32.3|    7.00|   15.0|         |+353221.3|121953.8|
|MCG+06-27-047 |12 20 12|+33 38.3|   11.00|   15.0|         |+333821.4|122012.0|
|MCG+06-27-048 |12 20 30|+34 25.4|    4.50|   15.0|         |+342521.5|122029.8|
|MCG+06-27-049 |12 21 50|+35 03.4|    8.00|   15.0|         |+350322.0|122150.5|
|MCG+06-27-050 |12 22 17|+35 09.4|    9.00|   15.0|         |+350922.2|122217.4|
|MCG+06-27-051 |12 22 23|+36 37.4|    5.00|   16.0|         |+363722.2|122223.1|
|MCG+06-27-052 |12 23 41|+36 09.4|    6.00|   15.0|         |+360922.8|122340.9|
|MCG+06-27-053 |12 25 53|+33 30.4|  120.00|   12.0|NGC 4395 |+333023.8|122552.9|
|MCG+06-27-054 |12 26 58|+37 56.4|    8.00|   14.0|         |+375624.3|122657.8|
|MCG+06-27-055 |12 27 04|+37 09.4|   25.00|   15.0|         |+370924.3|122704.0|
|MCG+06-27-056 |12 28 29|+32 32.4|    6.00|   15.0|         |+323225.1|122828.6|
|MCG+06-27-057 |12 28 28|+37 14.4|   20.00|   15.0|         |+371425.0|122827.6|
|MCG+06-27-058 |12 28 40|+35 42.4|   10.00|   14.0|         |+354225.2|122839.9|
|MCG+06-28-001 |12 29 28|+35 45.4|    4.00|   16.0|         |+354525.6|122927.7|
|MCG+06-28-002 |12 30 03|+37 34.4|   12.00|   17.0|         |+373425.9|123003.2|
|MCG+06-28-003 |12 31 15|+36 38.5|   10.00|   15.0|         |+363826.6|123115.2|
|MCG+06-28-004 |12 31 40|+33 35.5|    7.00|   15.0|         |+333526.8|123139.8|
|MCG+06-28-005 |12 31 42|+38 00.4|    4.50|   15.0|         |+380026.8|123141.7|
|MCG+06-28-006 |12 32 15|+34 53.5|    5.00|   15.0|         |+345327.2|123215.4|
|MCG+06-28-007 |12 32 34|+33 13.4|    4.50|   16.0|         |+331327.3|123233.7|
|MCG+06-28-008 |12 32 54|+37 38.5|   35.00|   12.0|         |+373827.5|123253.6|
|MCG+06-28-009 |12 33 22|+33 21.5|    0.00|   16.0|         |+332127.8|123321.5|
|MCG+06-28-010 |12 34 12|+35 32.5|   25.00|   12.0|NGC 4534 |+353228.3|123411.8|
|MCG+06-28-011 |12 35 18|+34 08.5|    6.00|   14.0|         |+340829.0|123517.9|
|MCG+06-28-012 |12 36 30|+34 34.5|    4.50|   15.0|         |+343429.8|123629.6|
|MCG+06-28-013 |12 37 51|+33 26.5|    4.00|   16.0|         |+332630.7|123750.6|
|MCG+06-28-014 |12 38 02|+34 01.5|    1.50|   18.0|         |+340130.9|123802.4|
|MCG+06-28-015 |12 38 02|+34 01.5|   13.00|   14.0|         |+340130.9|123802.4|
|MCG+06-28-016 |12 38 08|+34 01.5|    2.00|   17.0|         |+340131.0|123808.4|
|MCG+06-28-017 |12 38 09|+33 28.5|   10.00|   14.0|NGC 4583 |+332831.0|123808.6|
|MCG+06-28-018 |12 41 49|+35 04.6|   11.00|   13.0|NGC 4619 |+350433.7|124149.4|
|MCG+06-28-019 |12 41 56|+32 35.6|    0.00|   13.0|NGC 4627 |+323533.8|124156.1|
|MCG+06-28-020 |12 42 02|+32 33.5|  140.00|    9.0|NGC 4631 |+323333.8|124202.1|
|MCG+06-28-021 |12 42 50|+33 18.6|   11.00|   14.0|         |+331834.5|124249.7|
|MCG+06-28-022 |12 43 08|+32 30.6|    2.50|   15.0|         |+323034.7|124307.9|
|MCG+06-28-023 |12 43 49|+33 48.6|    6.00|   16.0|         |+334835.3|124349.4|
|MCG+06-28-024 |12 44 25|+34 24.6|   23.00|   15.0|         |+342435.7|124425.1|
|MCG+06-28-025 |12 44 30|+37 08.6|   20.00|   13.0|NGC 4662 |+370835.8|124430.1|
|MCG+06-28-026 |12 45 37|+33 29.6|    8.00|   14.0|         |+332936.7|124537.1|
|MCG+06-28-027 |12 45 42|+35 05.6|   11.00|   15.0|         |+350536.8|124542.6|
|MCG+06-28-028 |12 47 06|+36 33.7|    6.00|   16.0|IC 3772  |+363338.0|124705.8|
|MCG+06-28-029 |12 47 09|+36 18.7|    8.00|   16.0|IC 3774  |+361838.1|124708.9|
|MCG+06-28-030 |12 47 09|+36 30.7|   18.00|   16.0|         |+363038.1|124708.8|
|MCG+06-28-031 |12 47 27|+35 21.7|    6.00|   14.0|NGC 4687 |+352138.3|124727.1|
|MCG+06-28-032 |12 48 45|+34 29.6|    2.00|   16.0|         |+342939.5|124845.2|
|MCG+06-28-033 |12 48 54|+35 20.6|   12.00|   13.0|IC 3804  |+352039.6|124853.8|
|MCG+06-28-034 |12 49 35|+37 14.7|    5.00|   15.0|IC 3816  |+371440.2|124935.0|
|MCG+06-28-035 |12 50 09|+33 09.7|   15.00|   14.0|NGC 4719 |+330940.8|125009.4|
|MCG+06-28-036 |12 50 57|+34 09.7|    5.00|   14.0|NGC 4737 |+340941.5|125056.9|
|MCG+06-28-037 |12 53 10|+36 49.7|    5.00|   14.0|NGC 4774 |+364943.7|125310.4|
|MCG+06-28-038 |12 53 11|+35 46.7|   11.00|   15.0|IC 3852  |+354643.7|125310.8|
|MCG+06-28-039 |12 53 59|+36 05.8|   10.00|   17.0|IC 3862  |+360544.4|125358.5|
|MCG+06-28-040 |12 54 38|+35 17.8|    7.00|   15.0|         |+351745.1|125437.7|
|MCG+06-28-041 |12 54 53|+35 23.8|    2.50|   17.0|         |+352345.4|125452.6|
|MCG+06-28-042 |12 54 59|+35 23.8|    4.00|   14.0|         |+352345.5|125458.6|
|MCG+06-28-043 |12 55 52|+36 17.8|    5.00|   15.0|IC 3904  |+361746.4|125552.0|
|MCG+06-28-044 |12 56 54|+32 25.8|    7.00|   15.0|         |+322547.4|125653.4|
|MCG+06-29-001 |12 57 34|+35 32.8|    8.00|   15.0|         |+353248.2|125734.0|
|MCG+06-29-002 |12 57 48|+36 22.8|   11.00|   14.0|         |+362248.4|125748.6|
|MCG+06-29-003 |12 58 58|+34 51.8|   35.00|   13.0|NGC 4861 |+345149.7|125858.0|
|MCG+06-29-004 |12 59 12|+37 18.8|   12.00|   12.0|NGC 4868 |+371849.9|125911.9|
|MCG+06-29-005 |12 59 12|+36 06.8|    4.00|   15.0|IC 3967  |+360649.9|125912.4|
|MCG+06-29-006 |12 59 16|+35 54.8|    4.50|   15.0|         |+355450.0|125915.5|
|MCG+06-29-007 |12 59 16|+35 51.8|    4.00|   15.0|IC 3966  |+355150.0|125915.5|
|MCG+06-29-008 |13 00 03|+37 11.8|    4.00|   15.0|NGC 4893 |+371150.9|130002.7|
|MCG+06-29-009 |13 00 03|+37 11.8|    3.00|   16.0|IC 4013: |+371150.9|130002.7|
|MCG+06-29-010 |13 00 04|+33 24.8|    4.00|   15.0|         |+332450.9|130004.4|
|MCG+06-29-011 |13 00 16|+34 56.9|    6.00|   15.0|         |+345651.1|130015.7|
|MCG+06-29-012 |13 00 15|+36 14.9|    8.00|   15.0|IC 4028  |+361451.1|130015.1|
|MCG+06-29-013 |13 00 45|+36 20.9|    4.00|   15.0|IC 4049  |+362051.6|130045.0|
|MCG+06-29-014 |13 00 45|+37 19.9|    0.00|   12.0|NGC 4912/|+371951.6|130044.5|
|MCG+06-29-015 |13 01 28|+34 45.9|    5.00|   15.0|         |+344552.4|130127.6|
|MCG+06-29-016 |13 01 33|+36 21.9|    9.00|   15.0|         |+362152.5|130132.8|
|MCG+06-29-017 |13 01 45|+36 39.9|    7.00|   14.0|IC 4086  |+363952.8|130144.6|
|MCG+06-29-018 |13 02 16|+32 53.9|   12.00|   14.0|         |+325353.4|130216.2|
|MCG+06-29-018A|13 02 22|+32 54.9|    4.00|   16.0|         |+325453.5|130222.2|
|MCG+06-29-019 |13 02 23|+38 01.9|    7.00|   15.0|IC 4103  |+380153.5|130222.8|
|MCG+06-29-020 |13 02 50|+37 13.9|    4.00|   14.0|IC 4112  |+371354.0|130250.1|
|MCG+06-29-021 |13 03 13|+32 41.9|    8.00|   15.0|         |+324154.5|130313.2|
|MCG+06-29-022 |13 03 20|+38 03.9|    4.00|   15.0|IC 4127  |+380354.6|130319.6|
